pair,dst_id,src_id,category,confidence,score,dist_diff_m,clock_diff_deg,dst_type,dst_clock_deg,dst_depth_pct,dst_length_mm,dst_width_mm,dst_distance_m_aligned,src_type,src_clock_deg,src_depth_pct,src_length_mm,src_width_mm,src_distance_m,years,depth_growth_per_year,length_growth_mm_per_year,width_growth_mm_per_year,risk_index
2015_to_2007,998,1061,uncertain,0.6531286832036591,0.6531286832036591,0.07674379862783098,0.0,,150.0,14.0,8.889999999999999,17.018,6944.012055798627,cluster,150.0,18.0,82.80399999999999,141.986,6943.935312,,,,,
2015_to_2007,619,784,uncertain,0.6517364235683606,0.6517364235683606,35.15784116186478,0.0,,270.0,38.0,82.296,35.05199999999999,4631.109025161865,cluster,270.0,25.0,88.138,32.512,4595.9511840000005,,,,,
2015_to_2007,2880,1980,uncertain,0.6517066361261379,0.6517066361261379,50.02201145269828,0.0,,120.0,14.0,36.068,40.132,13812.162635452698,corrosion,120.0,14.0,30.987999999999996,34.036,13762.140624,,,,,
2015_to_2007,771,901,uncertain,0.6510997102430733,0.6510997102430733,38.02360865884748,0.0,,150.0,12.0,17.018,19.049999999999997,5578.044024658847,corrosion,150.0,23.0,22.098,22.098,5540.020415999999,,,,,
2015_to_2007,2533,1909,uncertain,0.6494088923257267,0.6494088923257267,25.96366537785252,0.0,,270.0,10.0,8.128,17.018,13363.58639062215,corrosion,270.0,14.0,76.96199999999999,18.034,13389.550056000002,,,,,
2015_to_2007,1609,1485,uncertain,0.6493990174353677,0.6493990174353677,3.975368461737162,0.0,,120.0,23.0,17.018,28.955999999999996,10234.951575538264,cluster,120.0,25.0,123.698,441.706,10238.926944,,,,,
2015_to_2007,354,619,uncertain,0.6492522634024293,0.6492522634024293,31.403401224089066,0.0,,180.0,12.0,14.985999999999999,36.068,3255.4284492240895,cluster,180.0,12.0,72.898,36.321999999999996,3224.0250480000004,,,,,
2015_to_2007,1658,1488,uncertain,0.647324685326286,0.647324685326286,1.0242430026428337,30.0,,210.0,17.0,28.955999999999996,221.99599999999998,10261.713676997359,cluster,180.0,10.0,68.83399999999999,227.07599999999996,10262.737920000001,,,,,
2015_to_2007,2807,1969,uncertain,0.6471208550143444,0.6471208550143444,3.5796793696208624,0.0,,120.0,15.0,43.942,102.86999999999999,13711.533352630378,cluster,120.0,12.0,118.87199999999999,248.92000000000002,13715.113032,,,,,
2015_to_2007,2595,1918,uncertain,0.6468272822259455,0.6468272822259455,47.17276916527044,0.0,,60.0,13.0,45.974,52.06999999999999,13445.409625165272,corrosion,60.0,12.0,60.959999999999994,49.022,13398.236856000001,,,,,
2015_to_2007,2608,1913,uncertain,0.6467065308334168,0.6467065308334168,50.03205093746874,0.0,,60.0,15.0,40.132,45.974,13445.94633093747,corrosion,60.0,13.0,40.132,36.068,13395.91428,,,,,
2015_to_2007,635,803,uncertain,0.6462971117457524,0.6462971117457524,7.739583095342823,30.0,,90.0,18.0,38.099999999999994,132.07999999999998,4685.105895095343,corrosion,120.0,24.0,52.06999999999999,152.908,4677.366312,,,,,
2015_to_2007,2169,1832,uncertain,0.645280248717274,0.645280248717274,8.019906731022274,0.0,,210.0,11.0,23.875999999999998,38.862,12703.959749268979,cluster,210.0,11.0,104.648,451.10400000000004,12711.979656000001,,,,,
2015_to_2007,880,998,uncertain,0.6451859116095664,0.6451859116095664,38.95128314641261,0.0,,270.0,24.0,23.875999999999998,48.00599999999999,6525.884715146413,corrosion,270.0,14.0,33.019999999999996,52.06999999999999,6486.933432000001,,,,,
2015_to_2007,1733,1516,uncertain,0.6450231919781625,0.6450231919781625,13.050303008189076,0.0,,180.0,22.0,34.036,38.862,10418.04143100819,cluster,180.0,22.0,74.16799999999999,292.09999999999997,10404.991128000001,,,,,
2015_to_2007,813,936,uncertain,0.6448757402647689,0.6448757402647689,38.31259740071164,0.0,,150.0,16.0,16.002,56.13399999999999,5919.550517400712,corrosion,150.0,12.0,25.907999999999998,75.946,5881.2379200000005,,,,,
2015_to_2007,879,1006,uncertain,0.6447005434208454,0.6447005434208454,15.076296217182971,0.0,,210.0,49.0,41.148,215.392,6525.878616217184,corrosion,210.0,26.0,38.099999999999994,182.118,6510.802320000001,,,,,
2015_to_2007,593,785,uncertain,0.6446308895327455,0.6446308895327455,24.47341642522042,0.0,,90.0,23.0,40.894,73.914,4622.296072425221,cluster,90.0,18.0,45.974,160.01999999999998,4597.822656,,,,,
2015_to_2007,589,775,uncertain,0.6437510998443541,0.6437510998443541,35.2583375583672,0.0,,240.0,21.0,53.08599999999999,81.53399999999999,4618.234185558367,cluster,240.0,13.0,77.216,84.074,4582.975848,,,,,
2015_to_2007,901,1009,uncertain,0.6435672722592491,0.6435672722592491,32.19927290278156,0.0,,150.0,28.0,81.026,236.22,6543.486224902782,cluster,150.0,32.0,114.3,245.87199999999999,6511.286952,,,,,
2015_to_2007,1496,1431,uncertain,0.6428536313854242,0.6428536313854242,46.94488823046595,0.0,,120.0,14.0,13.97,29.971999999999998,9981.870408230467,corrosion,120.0,10.0,23.875999999999998,34.036,9934.92552,,,,,
2015_to_2007,2864,1978,uncertain,0.6425823725076003,0.6425823725076003,46.351610309649914,0.0,,90.0,13.0,16.002,41.91,13804.548122309652,corrosion,90.0,14.0,24.892,27.94,13758.196512000002,,,,,
2015_to_2007,419,667,uncertain,0.6425180624333032,0.6425180624333032,33.46172658751129,0.0,,300.0,10.0,56.13399999999999,40.894,3746.014118587512,corrosion,300.0,13.0,96.01199999999999,37.083999999999996,3712.5523920000005,,,,,
2015_to_2007,1602,1473,uncertain,0.6424673556517299,0.6424673556517299,52.677741630601304,0.0,,120.0,14.0,43.942,41.91,10234.814349630602,corrosion,120.0,10.0,42.925999999999995,40.132,10182.136608,,,,,
2015_to_2007,2752,1953,uncertain,0.6423369469744542,0.6423369469744542,48.3486448845797,0.0,,120.0,10.0,30.987999999999996,43.942,13672.51545288458,corrosion,120.0,11.0,27.94,27.94,13624.166808,,,,,
2015_to_2007,986,1049,uncertain,0.6422044712802066,0.6422044712802066,9.173323269922548,0.0,,180.0,10.0,16.002,70.866,6843.748708730078,corrosion,180.0,10.0,66.03999999999999,18.034,6852.922032,,,,,
2015_to_2007,1958,1699,uncertain,0.6421703907399979,0.6421703907399979,5.5971034725007485,0.0,,240.0,13.0,21.081999999999997,187.96,12062.2487125275,cluster,240.0,25.0,103.378,160.78199999999998,12067.845816000001,,,,,
2015_to_2007,2921,2009,uncertain,0.6414983364078702,0.6414983364078702,8.1881238470487,0.0,,120.0,10.0,14.985999999999999,25.907999999999998,13997.387116152953,cluster,120.0,11.0,66.80199999999999,415.544,14005.575240000002,,,,,
2015_to_2007,1782,1537,uncertain,0.6411319244426519,0.6411319244426519,48.01152833400556,0.0,,180.0,21.0,9.906,19.049999999999997,10673.275520334006,corrosion,180.0,15.0,14.985999999999999,22.098,10625.263992,,,,,
2015_to_2007,3365,2210,uncertain,0.6408185954329563,0.6408185954329563,45.91002671264141,0.0,,180.0,13.0,12.953999999999999,36.068,15419.24268528736,corrosion,180.0,16.0,14.985999999999999,18.034,15465.152712000001,,,,,
2015_to_2007,2883,1984,uncertain,0.6405546929714709,0.6405546929714709,43.08799013569842,0.0,,120.0,26.0,22.098,30.987999999999996,13812.5346701357,corrosion,120.0,23.0,23.875999999999998,55.117999999999995,13769.446680000001,,,,,
2015_to_2007,565,771,uncertain,0.6403665767369335,0.6403665767369335,35.02353372364996,0.0,,150.0,40.0,25.145999999999997,76.96199999999999,4592.62478172365,corrosion,150.0,31.0,24.892,103.886,4557.601248,,,,,
2015_to_2007,546,768,uncertain,0.6401894206336574,0.6401894206336574,34.32796726237848,0.0,,150.0,24.0,68.58,78.74,4591.328759262379,cluster,150.0,15.0,87.122,88.89999999999999,4557.000792000001,,,,,
2015_to_2007,955,1028,uncertain,0.639822502599582,0.639822502599582,39.291561525156794,0.0,,180.0,19.0,19.049999999999997,37.083999999999996,6688.6010975251575,corrosion,180.0,10.0,23.114,22.098,6649.309536000001,,,,,
2015_to_2007,2220,1838,uncertain,0.6392496875518555,0.6392496875518555,1.531367168054203,0.0,,90.0,20.0,39.878,100.58399999999999,12734.332416831947,cluster,90.0,13.0,97.78999999999999,158.496,12735.863784000001,,,,,
2015_to_2007,882,1000,uncertain,0.639111173131619,0.639111173131619,32.28531007564288,30.0,,120.0,14.0,8.889999999999999,14.985999999999999,6525.890814075643,corrosion,90.0,14.0,14.985999999999999,14.985999999999999,6493.605504,,,,,
2015_to_2007,2929,2018,uncertain,0.6377716694857469,0.6377716694857469,7.085623942844904,0.0,,210.0,27.0,40.894,59.943999999999996,14061.306943942845,cluster,210.0,24.0,92.71,127.762,14054.22132,,,,,
2015_to_2007,1019,1069,uncertain,0.6362491510839218,0.6362491510839218,29.929568343529354,30.0,,120.0,14.0,23.114,33.019999999999996,7047.03516834353,corrosion,150.0,14.0,26.924,23.875999999999998,7017.105600000001,,,,,
2015_to_2007,2075,1761,uncertain,0.636111965018334,0.636111965018334,52.62801311812473,0.0,,240.0,13.0,9.906,21.081999999999997,12599.954709118125,corrosion,240.0,16.0,14.985999999999999,16.002,12547.326696,,,,,
2015_to_2007,843,966,uncertain,0.6358885686977308,0.6358885686977308,38.58078673835098,0.0,,210.0,25.0,19.049999999999997,48.00599999999999,6236.789370738352,corrosion,210.0,11.0,29.971999999999998,48.00599999999999,6198.208584000001,,,,,
2015_to_2007,1530,1450,uncertain,0.6350604548916122,0.6350604548916122,15.663329415645421,0.0,,210.0,11.0,35.05199999999999,50.038,10083.545657415647,cluster,210.0,10.0,74.93,143.00199999999998,10067.882328000002,,,,,
2015_to_2007,2522,1899,uncertain,0.6350480946933046,0.6350480946933046,5.606964490010796,0.0,,180.0,15.0,13.97,23.875999999999998,13318.009092490012,cluster,180.0,10.0,67.056,104.394,13312.402128000002,,,,,
2015_to_2007,1310,1291,uncertain,0.6348061584089439,0.6348061584089439,36.73469059664603,0.0,,120.0,12.0,41.91,55.117999999999995,9012.152858596646,corrosion,120.0,15.0,23.114,30.987999999999996,8975.418168,,,,,
2015_to_2007,3375,2221,uncertain,0.6345928309770752,0.6345928309770752,56.98768838359683,0.0,,300.0,12.0,9.906,14.985999999999999,15524.568143616403,corrosion,300.0,14.0,11.937999999999999,18.034,15581.555832,,,,,
2015_to_2007,359,621,uncertain,0.6340735499010275,0.6340735499010275,29.809418787114737,30.0,,120.0,22.0,29.971999999999998,56.13399999999999,3255.6815547871147,corrosion,90.0,26.0,26.924,57.91199999999999,3225.872136,,,,,
2015_to_2007,3342,2189,uncertain,0.6340186215505563,0.6340186215505563,58.4330169185414,0.0,,240.0,12.0,21.081999999999997,23.114,15357.57031291854,corrosion,240.0,12.0,24.892,26.924,15299.137295999999,,,,,
2015_to_2007,718,860,uncertain,0.6339595400135559,0.6339595400135559,12.319172494916529,0.0,,90.0,22.0,33.019999999999996,122.93599999999999,5119.758284494917,cluster,90.0,12.0,107.94999999999999,98.044,5107.439112,,,,,
2015_to_2007,2725,1946,uncertain,0.6337403905295935,0.6337403905295935,55.509353551402455,0.0,,180.0,12.0,11.937999999999999,20.066,13661.814881551403,corrosion,180.0,13.0,22.098,21.081999999999997,13606.305528,,,,,
2015_to_2007,2295,1818,uncertain,0.6332403399404855,0.6332403399404855,47.79587252231795,0.0,,240.0,25.0,84.32799999999999,64.51599999999999,12743.70952052232,cluster,240.0,19.0,93.472,69.85,12695.913648000002,,,,,
2015_to_2007,1441,1385,uncertain,0.6329707551868533,0.6329707551868533,46.43996680493001,0.0,,180.0,22.0,20.066,36.068,9673.08467080493,corrosion,180.0,19.0,36.068,44.958,9626.644704,,,,,
2015_to_2007,2284,1833,uncertain,0.6329369308065211,0.6329369308065211,28.63165094755459,0.0,,90.0,23.0,43.942,63.246,12740.699698947556,cluster,90.0,23.0,61.97599999999999,229.87,12712.068048000001,,,,,
2015_to_2007,305,580,uncertain,0.6326725024092387,0.6326725024092387,24.285811596535495,0.0,,150.0,35.0,23.875999999999998,36.068,2911.6714515965355,corrosion,150.0,10.0,18.034,14.985999999999999,2887.38564,,,,,
2015_to_2007,1576,1482,uncertain,0.6325830333816267,0.6325830333816267,10.281362481890028,0.0,,150.0,35.0,29.209999999999997,56.13399999999999,10224.830402481892,cluster,150.0,33.0,108.712,550.6719999999999,10214.549040000002,,,,,
2015_to_2007,1520,1445,uncertain,0.6310238491886491,0.6310238491886491,46.65505655425659,0.0,,180.0,10.0,43.942,23.114,10082.844280554256,corrosion,180.0,19.0,37.083999999999996,19.049999999999997,10036.189224,,,,,
2015_to_2007,1963,1697,uncertain,0.6298111299662996,0.6298111299662996,7.570826262637638,0.0,,90.0,34.0,20.066,28.955999999999996,12063.434954262639,cluster,90.0,39.0,123.95199999999998,786.8919999999999,12055.864128000001,,,,,
2015_to_2007,1368,1341,uncertain,0.6291196684339679,0.6291196684339679,17.149124337262037,30.0,,210.0,11.0,43.942,27.94,9333.163899662739,corrosion,180.0,13.0,70.866,16.002,9350.313024000001,,,,,
2015_to_2007,966,1037,uncertain,0.6288346397880964,0.6288346397880964,14.9900100794639,30.0,,150.0,51.0,90.42399999999999,317.75399999999996,6746.034714079464,cluster,120.0,48.0,71.88199999999999,295.402,6731.044704,,,,,
2015_to_2007,2585,1915,uncertain,0.628242078664265,0.628242078664265,46.98322050090064,0.0,,270.0,18.0,45.974,52.06999999999999,13444.2172845009,cluster,270.0,13.0,45.974,74.422,13397.234064,,,,,
2015_to_2007,1725,1511,uncertain,0.6281774218940499,0.6281774218940499,22.97046678973129,0.0,,300.0,37.0,22.098,82.042,10403.108202789732,corrosion,300.0,21.0,35.05199999999999,112.014,10380.137736,,,,,
2015_to_2007,2732,1959,uncertain,0.6281769387316907,0.6281769387316907,21.814647975616026,0.0,,180.0,23.0,36.068,42.925999999999995,13663.760439975616,cluster,180.0,14.0,74.16799999999999,67.564,13641.945792,,,,,
2015_to_2007,1049,1075,uncertain,0.6270004291937525,0.6270004291937525,41.653839052342846,0.0,,30.0,11.0,55.117999999999995,44.958,7101.266847052343,corrosion,30.0,10.0,85.09,30.987999999999996,7059.613008,,,,,
2015_to_2007,1544,1466,uncertain,0.6256338857247633,0.6256338857247633,8.883292853213788,30.0,,210.0,18.0,23.114,49.022,10163.801467146786,cluster,180.0,23.0,90.16999999999999,48.513999999999996,10172.68476,,,,,
2015_to_2007,1362,1325,uncertain,0.6248039805302348,0.6248039805302348,8.198507301161953,0.0,,180.0,11.0,38.099999999999994,52.06999999999999,9296.051915301163,cluster,180.0,17.0,120.90399999999998,291.084,9287.853408,,,,,
2015_to_2007,2628,1920,uncertain,0.6247613874660096,0.6247613874660096,47.539479700246375,0.0,,60.0,22.0,58.92799999999999,40.386,13447.388727700247,corrosion,60.0,10.0,56.896,36.068,13399.849248,,,,,
2015_to_2007,3427,2256,uncertain,0.624568899951018,0.624568899951018,26.221662518368248,30.0,,180.0,20.0,21.081999999999997,36.068,15790.097225481632,corrosion,210.0,18.0,14.985999999999999,18.034,15816.318888,,,,,
2015_to_2007,846,969,uncertain,0.6237955962719459,0.6237955962719459,38.677651398020316,0.0,,150.0,19.0,30.987999999999996,53.08599999999999,6260.77645939802,corrosion,150.0,11.0,45.974,72.898,6222.098808,,,,,
2015_to_2007,2584,1919,uncertain,0.6232661005553887,0.6232661005553887,44.95921229172927,0.0,,270.0,13.0,59.943999999999996,36.068,13443.93368429173,corrosion,270.0,12.0,85.09,21.081999999999997,13398.974472,,,,,
2015_to_2007,1569,1467,uncertain,0.6223196956658497,0.6223196956658497,48.5421141253064,0.0,,150.0,21.0,55.372,33.019999999999996,10223.180642125308,cluster,150.0,31.0,44.704,33.528,10174.638528000001,,,,,
2015_to_2007,3313,2190,uncertain,0.6222235957901916,0.6222235957901916,49.54115157867818,0.0,,270.0,11.0,28.955999999999996,48.00599999999999,15349.455687578678,corrosion,270.0,10.0,22.098,23.114,15299.914536,,,,,
2015_to_2007,3352,2194,uncertain,0.6220489702853378,0.6220489702853378,57.05263614299838,0.0,,120.0,11.0,16.002,24.892,15358.326580142999,corrosion,120.0,16.0,16.002,18.034,15301.273944,,,,,
2015_to_2007,2139,1830,uncertain,0.6218881790459844,0.6218881790459844,19.659932857755848,0.0,,150.0,12.0,22.098,56.13399999999999,12691.862523142245,cluster,150.0,23.0,101.85399999999998,72.898,12711.522456,,,,,
2015_to_2007,3117,2054,uncertain,0.6218067085015484,0.6218067085015484,56.46848431191938,0.0,,240.0,12.0,9.906,24.892,14300.723460311921,corrosion,240.0,15.0,22.098,23.875999999999998,14244.254976000002,,,,,
2015_to_2007,959,1030,uncertain,0.6212365356056028,0.6212365356056028,39.25629914789897,0.0,,210.0,18.0,20.066,146.04999999999998,6697.682403147899,cluster,210.0,10.0,34.544000000000004,124.96799999999999,6658.426104,,,,,
2015_to_2007,960,1031,uncertain,0.6189062451276562,0.6189062451276562,39.247158077128915,0.0,,90.0,12.0,34.036,24.892,6697.688502077129,corrosion,90.0,11.0,38.862,161.036,6658.441344,,,,,
2015_to_2007,1666,1491,uncertain,0.617226826469648,0.617226826469648,36.126940073882,0.0,,210.0,30.0,19.049999999999997,37.083999999999996,10323.325060073883,cluster,210.0,34.0,23.875999999999998,137.922,10287.198120000001,,,,,
2015_to_2007,912,1005,uncertain,0.6156843427683996,0.6156843427683996,38.86437146185017,0.0,,120.0,23.0,76.19999999999999,87.37599999999999,6548.00553146185,cluster,120.0,19.0,76.708,163.82999999999998,6509.14116,,,,,
2015_to_2007,550,759,uncertain,0.6156079752511887,0.6156079752511887,36.67500928080426,0.0,,180.0,12.0,42.925999999999995,34.036,4591.499529280804,cluster,180.0,14.0,82.042,54.864,4554.82452,,,,,
2015_to_2007,938,1022,uncertain,0.6151905306205515,0.6151905306205515,34.7995510172932,0.0,,180.0,12.0,10.921999999999999,14.985999999999999,6573.685072982707,corrosion,180.0,10.0,56.896,33.019999999999996,6608.484624000001,,,,,
2015_to_2007,1936,1683,uncertain,0.6151709703005181,0.6151709703005181,15.560886137305715,0.0,,150.0,19.0,17.018,27.94,11973.670913862696,cluster,150.0,16.0,110.744,228.346,11989.231800000001,,,,,
2015_to_2007,3480,2296,uncertain,0.6145419043351323,0.6145419043351323,61.16478587432539,0.0,,150.0,10.0,16.002,27.94,16273.010441874327,corrosion,150.0,10.0,27.94,23.114,16211.845656000001,,,,,
2015_to_2007,2007,1722,uncertain,0.6144678827208598,0.6144678827208598,60.557543979677575,0.0,,240.0,10.0,19.049999999999997,32.004,12134.338056020322,corrosion,240.0,10.0,14.985999999999999,18.034,12194.8956,,,,,
2015_to_2007,1291,1289,uncertain,0.6131258700497015,0.6131258700497015,19.93779873136191,0.0,,150.0,35.0,41.91,102.86999999999999,8946.555825268639,cluster,150.0,22.0,160.01999999999998,85.09,8966.493624,,,,,
2015_to_2007,1080,1097,uncertain,0.6121279957857654,0.6121279957857654,39.99100158033798,0.0,,150.0,70.0,13.97,28.955999999999996,7256.429705580338,corrosion,150.0,26.0,24.892,28.955999999999996,7216.438704,,,,,
2015_to_2007,698,851,uncertain,0.6118968888109726,0.6118968888109726,11.929666695885317,0.0,,240.0,29.0,42.418,133.096,5070.317314695885,corrosion,240.0,14.0,72.136,18.034,5058.387648,,,,,
2015_to_2007,878,1003,uncertain,0.6109875254269864,0.6109875254269864,20.879677964880102,0.0,,150.0,11.0,26.924,23.875999999999998,6525.85726996488,corrosion,150.0,11.0,89.916,154.93999999999997,6504.977592,,,,,
2015_to_2007,1324,1292,uncertain,0.6106623227455291,0.6106623227455291,44.49862897042658,0.0,,240.0,44.0,18.034,57.91199999999999,9019.919844970427,corrosion,240.0,42.0,25.907999999999998,98.044,8975.421216,,,,,
2015_to_2007,3592,2391,uncertain,0.6089723102221748,0.6089723102221748,62.93238366668447,0.0,,180.0,13.0,13.97,36.068,17249.824095666685,corrosion,180.0,10.0,18.034,41.91,17186.891712,,,,,
2015_to_2007,332,602,uncertain,0.6087237219168874,0.6087237219168874,3.180604281167234,30.0,,180.0,20.0,24.383999999999997,123.444,3112.9696602811673,cluster,210.0,13.0,67.30999999999999,96.774,3109.789056,,,,,
2015_to_2007,665,817,uncertain,0.607083825233607,0.607083825233607,35.57356553739737,0.0,,120.0,21.0,26.924,34.036,4779.5630615373975,cluster,120.0,24.0,69.08800000000001,57.91199999999999,4743.989496,,,,,
2015_to_2007,1647,1487,uncertain,0.6066816349933857,0.6066816349933857,1.492386877480385,30.0,,30.0,14.0,25.907999999999998,49.022,10251.61994912252,corrosion,60.0,10.0,75.946,17.018,10253.112336,,,,,
2015_to_2007,2073,1778,uncertain,0.6047699282043485,0.6047699282043485,52.824276923369325,0.0,,300.0,18.0,55.117999999999995,24.892,12592.288355076631,corrosion,300.0,15.0,28.955999999999996,32.004,12645.112632,,,,,
